Ciclo,Fecha,Hora,Slot Memoria,Slot Valido,Bateria (V),Irradiancia (W/m2),Temp Aire (C),Hum Aire (%),Temp Suelo (C),Hum Suelo (%);;;;;
1,08/01/2026,10:45:00,0,1,3.832,3.617,18.375,44,17.875,3;;;;;
2,08/01/2026,11:05:00,1,1,3.832,3.356,18.289,43,17.938,2;;;;;
3,08/01/2026,11:25:00,2,1,3.832,3.289,18.404,44,18.000,2;;;;;
4,08/01/2026,11:45:00,3,1,3.832,3.275,18.546,44,18.062,2;;;;;
5,08/01/2026,12:05:00,4,1,3.832,3.624,18.629,44,18.250,2;;;;;
6,08/01/2026,12:25:00,5,1,3.840,6.493,18.869,42,18.750,1;;;;;
7,08/01/2026,12:45:00,6,1,3.864,7.859,19.518,42,19.812,0;;;;;
8,08/01/2026,13:05:00,7,1,3.872,51.572,20.888,39,20.875,0;;;;;
9,08/01/2026,13:25:00,8,1,3.856,9.789,20.533,40,20.438,1;;;;;
10,08/01/2026,13:45:00,9,1,3.848,8.667,20.450,40,20.562,1;;;;;
11,08/01/2026,14:05:00,10,1,3.848,8.999,20.872,40,20.938,0;;;;;
12,08/01/2026,14:25:00,11,1,3.864,12.250,21.774,38,21.812,2;;;;;
13,08/01/2026,14:45:00,12,1,3.872,14.722,21.352,39,21.750,2;;;;;
14,08/01/2026,15:05:00,13,1,3.872,40.673,22.255,37,21.000,2;;;;;
15,08/01/2026,15:25:00,14,1,3.864,31.389,22.172,37,21.062,2;;;;;
16,08/01/2026,15:45:00,15,1,3.864,24.642,21.748,38,20.812,2;;;;;
17,08/01/2026,16:05:00,16,1,3.864,25.582,21.224,39,20.688,2;;;;;
18,08/01/2026,16:25:00,17,1,3.856,9.361,21.368,39,21.250,2;;;;;
19,08/01/2026,16:45:00,18,1,3.848,0.567,20.746,40,20.312,2;;;;;
20,08/01/2026,17:05:00,19,1,3.848,0.195,20.252,41,19.875,2;;;;;
21,08/01/2026,17:25:00,20,1,3.848,0.069,19.673,42,19.312,3;;;;;
22,08/01/2026,17:45:00,21,1,3.840,0.022,19.280,42,18.938,3;;;;;
23,08/01/2026,18:05:00,22,1,3.840,0.000,18.981,43,18.688,3;;;;;
24,08/01/2026,18:25:00,23,1,3.840,0.000,18.799,43,18.500,3;;;;;
25,08/01/2026,18:45:00,24,1,3.832,0.000,18.602,43,18.375,2;;;;;
26,08/01/2026,19:05:00,25,1,3.832,0.000,18.559,43,18.312,3;;;;;
27,08/01/2026,19:25:00,26,1,3.832,0.000,18.346,44,18.188,3;;;;;
28,08/01/2026,19:45:00,27,1,3.832,0.000,18.276,44,18.125,3;;;;;
29,08/01/2026,20:05:00,28,1,3.824,0.000,18.191,44,18.000,3;;;;;
30,08/01/2026,20:25:00,29,1,3.824,0.000,18.052,44,17.875,3;;;;;
31,08/01/2026,20:45:00,30,1,3.824,0.000,18.009,44,17.875,3;;;;;
32,08/01/2026,21:05:00,31,1,3.824,0.000,17.996,43,17.812,3;;;;;
33,08/01/2026,21:25:00,32,1,3.824,0.000,17.966,44,17.875,3;;;;;
34,08/01/2026,21:45:00,33,1,3.824,0.000,17.937,44,17.750,4;;;;;
35,08/01/2026,22:05:00,34,1,3.816,0.000,17.910,44,17.812,3;;;;;
36,08/01/2026,22:25:00,35,1,3.816,0.000,17.811,44,17.750,3;;;;;
37,08/01/2026,22:45:00,36,1,3.816,0.000,17.686,44,17.625,4;;;;;
38,08/01/2026,23:05:00,37,1,3.816,0.000,17.601,44,17.500,4;;;;;
39,08/01/2026,23:25:00,38,1,3.816,0.000,17.443,44,17.312,3;;;;;
40,08/01/2026,23:45:00,39,1,3.816,0.000,17.374,44,17.188,3;;;;;
41,09/01/2026,00:05:00,40,1,3.808,0.000,17.219,44,17.125,4;;;;;
42,09/01/2026,00:25:00,41,1,3.808,0.000,17.093,44,16.938,3;;;;;
43,09/01/2026,00:45:00,42,1,3.808,0.000,17.008,44,16.875,3;;;;;
44,09/01/2026,01:05:00,43,1,3.808,0.000,17.021,44,16.875,3;;;;;
45,09/01/2026,01:25:00,44,1,3.808,0.000,16.965,44,16.812,4;;;;;
46,09/01/2026,01:45:00,45,1,3.800,0.000,16.882,44,16.812,4;;;;;
47,09/01/2026,02:05:00,46,1,3.800,0.000,16.807,45,16.688,3;;;;;
48,09/01/2026,02:25:00,47,1,3.800,0.000,16.751,45,16.625,3;;;;;
49,09/01/2026,02:45:00,48,1,3.800,0.000,16.738,45,16.625,4;;;;;
50,09/01/2026,03:05:00,49,1,3.800,0.000,16.765,45,16.688,4;;;;;
51,09/01/2026,03:25:00,50,1,3.792,0.000,16.725,45,16.625,4;;;;;
52,09/01/2026,03:45:00,51,1,3.792,0.000,16.709,45,16.625,4;;;;;
53,09/01/2026,04:05:00,52,1,3.792,0.000,16.639,45,16.562,4;;;;;
54,09/01/2026,04:25:00,53,1,3.792,0.000,16.570,45,16.500,4;;;;;
55,09/01/2026,04:45:00,54,1,3.792,0.000,16.583,45,16.500,4;;;;;
56,09/01/2026,05:05:00,55,1,3.784,0.000,16.527,45,16.438,4;;;;;
57,09/01/2026,05:25:00,56,1,3.784,0.000,16.458,45,16.375,4;;;;;
58,09/01/2026,05:45:00,57,1,3.784,0.000,16.428,45,16.375,4;;;;;
59,09/01/2026,06:05:00,58,1,3.784,0.000,17.064,45,17.062,3;;;;;
60,09/01/2026,06:25:00,59,1,3.784,0.000,17.120,46,17.188,3;;;;;
61,09/01/2026,06:45:00,60,1,3.776,0.000,17.288,45,17.250,3;;;;;
62,09/01/2026,07:05:00,61,1,3.776,0.000,17.400,45,17.438,4;;;;;
63,09/01/2026,07:25:00,62,1,3.776,0.000,17.515,46,17.562,3;;;;;
64,09/01/2026,07:45:00,63,1,3.776,0.000,17.528,45,17.625,4;;;;;
65,09/01/2026,08:05:00,64,1,3.768,0.022,17.571,45,17.625,4;;;;;
66,09/01/2026,08:25:00,65,1,3.768,0.148,17.670,45,17.625,4;;;;;
67,09/01/2026,08:45:00,66,1,3.768,0.419,17.643,45,17.750,3;;;;;
68,09/01/2026,09:05:00,67,1,3.768,0.771,17.798,45,17.812,3;;;;;
69,09/01/2026,09:25:00,68,1,3.768,1.151,17.881,45,17.875,3;;;;;
70,09/01/2026,09:45:00,69,1,3.768,2.640,17.980,45,18.000,3;;;;;
71,09/01/2026,10:05:01,70,1,3.768,2.761,18.009,45,18.062,3;;;;;
72,09/01/2026,10:25:00,71,1,3.760,3.240,18.460,45,18.688,3;;;;;
73,09/01/2026,10:45:00,72,1,3.760,3.617,18.757,44,19.000,3;;;;;
